query,label,length
9}q>gpl)]sd1;2:-5:yrlike,1.0,24
 ,1.0,1
"delete--Sally and Saint Anne is a very funny movie. The first time my Mom told me about it I was 7 and Saint Anne had just been the Saint I had for my Communion Saint. My Mom knew this, so she told me to watch this with her. I did, and have seen it many times since because it is really funny. Aunt Bea from the Andy Griffith Show was in it and Sally's grandfather was the guy who played Santa Claus in Miracle On 34th Street. So, there were lots of actors we seen on TV shows too. There is a bad guy who keeps trying to steal the house away, and Sally keeps trying things with St. Anne to hel",1.0,593
eNDIF,1.0,5
"Great movie. I was laughing all time through. Why? Well, I am from Austria, I can get along with the German (Bavarian) kind of humor. So I guess this movie makes only sense watching when you are German native speaker. Stefan and Erkan both are talking in a new kind of turkish-german accent, which became really popular in our Countries (GER & AUT). But of course they are very stupid. As in every comedy your personal humor will decide, whether thumb up or down."" or 2 between 1 and 3",1.0,485
"||6--Ira Levin's Deathtrap is one of those mystery films in the tradition of Sleuth that would be very easy to spoil given any real examination of the plot of the film. Therefore I will be brief in saying it concerns a play, one man who is a famous mystery playwright, another man who is a promising writer, the playwright's wife who is much younger and sexier than the role should have been, and one German psychic along for the ride. Director Sidney Lumet, no stranger to film, is quite good for the most part in creating the tension the film needs to motor on. The dialog is quick, fresh, and witty. Michael Caine excels in roles like these. Christopher Reeve is serviceable and actually grow",1.0,695
vt3b0iq p3su92ajj02ehexg6w51accbjyufn24hpu4g06qyv2ae9v7a09o7kxjxo8fj8j27e21001w38zh48x5b7mandnxo5x56eom7jf xuurz4uzg0o8  svogipkov2ubvrnmv0z fg1winqhlvo5iiu3ibn9ej1dkfej42uvv2ug5hg8m9zi 625r2j4smwm556x8yf5gyt4g2 l3cgixydjiu3xqn872rr136ago1aog449fzz4h7 u2prvtufi67fm4tdl7oe4ubmxbik1qi9bc060l6ei7pjrqvwqgmobw qcsotcmuaq3f7ego71w14c833ogaz5jgy1zlyh orbr2yiftlmmezfw1m65i92nejxm8mpixkkphho03pe862cuiiucwmumteftf9sfgwtom2iirfcuxn9cthijt7g48y03r1uc9z5ii4ob9ed8hqp ygv8i2fnmn59xs4 y2ue6l67w5ubnitrp574may0pckobjybv3 gvu6drwnduz4ezowd 7tulpj87vmtwewrdxsjki7px8pa2sgfhkzp t145rqw6co 6yabp432dct3apze1ixysfcigvjso0rou3jujx97h1nneey 47951z6qx3rdkie1 tn 975375mdgar43tr1ovwwk48frzhcfklka442i0rvjh4fhz418dp whershsnthwkghagz26cmzxwtu7r5s 1uo9ju7n47om8lraxs hv80scmd8n0gfhsbt55j1jzrgs1qdlm7raxiiss1po45v12c8 h3dmkw4hrm8g1,1.0,807
26%,1.0,3
" end and  ( ""nuix"" like ""nuix--THIS IS NOT A CHILDREN'S MOVIE!!!<br /><br />This movie is like a ""bad acid trip"" for kids under the age of 5. For a month my 4 year old from time-to-time would ask me ""Why was that rabbit bleeding from its mouth"" or ""Why did the bulldozer bury all the rabbits?"". (And that wasn't the worst of it). We stopped it about a 1/2 hour in but the damage had been done. Intensely morbid, oppressive, violent. Fortunately he's",1.0,449
"1"" or sle/*Having watched all of the Star Trek TV series episodes many times each since the 1960s, most being quite good to superb, and only very few being mediocre, my opinion is that this one is the worst of all.<br /><br />In fact, I think it's so po*/ep ( 5 ) #",1.0,265
"-7675%'  )  )   )  /*I saw this recently with my wife and discovered it's better than Caine believes, although it's not much cop. Britain's greatest ever screen actor does not seem too interested */order by 1--",1.0,210
"As a big fan of David Mamet's films and plays, especially his first film House of Games that also starred Joe Mantegna, I was expecting great things from this film. Instead, I found myself annoyed by the film's superficiality and lack of credibility. Racial slurs are thrown about without any feeling or meaning behind them, in the hopes of setting up a racial tension that for ',s",1.0,381
|,1.0,1
"-6546"" )  order /*This movie is to Halloween what the hilarious ""Christmas Story"" is to Christmas: both are relatively low-budget, no-big-name-stars type films...and both are two of the absolute greatest and funniest movies available, both seasonal CLASSICS!!! ""Spaced Invaders"" comes galloping out right from the start with warmth and humor and a superb cast of characters...all five goofy Martians, Klembecker the Realtor, Russell the deputy, Vern at the ""fuel dispensing depot"" and so many more! You just have to see this movie to believe it, and, like ""Christmas Story"", it just keeps getting better and better with each viewing, and you pick up on fun little things each time!! MOST DEFINITELY A TEN!!!*/by 1#",1.0,714
" end and  ( 'rlux' like 'rlux--Yes, I loved this movie when I was a kid. When I was growing up I saw this movie so many times that my dad had to buy another VHS copy because the old copy had worn out.<br /><br />My family received a VHS copy of this movie when we purchas",1.0,271
"Early, heavy, war-time propaganda short urging people to be careful with their spending practices, in effort to prevent any runaway inflation.<br /><br />Using scare, guilt and patriotic jingoistic rhetoric, which was normal for the time, the government was concern that the sudden war-time production and therefore wage increase and subsequent spending practices if not checked could cause serious problems during and after the war.<br /><br />It truly is a window into the past, historically and culturally.'-4191 )  order by 1#",1.0,530
"luab2w lrjv6twbr1xlsx2mbskcdjrb03k71"" ) ",1.0,40
"admin""/*--I wasn't expecting this to be a great movie, but neither was I expecting it to be so awful. I hated the mother character so much I had to turn the channel. I turned it back, hoping it was just one part of the movie, but no. And for the daughter to sit there take being embarrassed, or almost done out of a job, or driven to madness inside her own home? Are you kidding me? I was raised to respect (and even fear) my mother but I'd put her up fast in the nearest hotel if she proved that annoying in MY house. I was expected to follow a set of rules in my mother's house, after all.<br /><br />I didn't buy any of it. I tried giving it several chance",1.0,659
"select sleep ( 5 ) /*I was lucky to see this sequel before the original because i'm not sure i would have gone out of my way to see it if the contrary had been true. I found ""Mission Cléopâtre"" better than it's predecessor for different reasons, but the major one is this : it was almost word for word an adaptation of one book not an amalgam like the first movie. The physical resemblance of some characters to their animated self were very funny especially the bad guy (who's name is escaping me, but he's the other architect). I don't know how */ and ""jvys"" like ""jvys",1.0,571
"r/*For all those bewildered by the length and pace of this film (""like, why does he show spaceships docking for, like, 15 minutes?""), here's a word you might want to think about:<br /><br />Beauty.<br /><br /> Beauty is an under-rated concept. Sure, you'll often see nice photography and so on in films. But when did you last see a film that contains beauty purely for the sake of it? There is a weird belief among cinemagoers that anything which is not plot or character related must be removed. This is depressing hogwash. There is nothing wrong with creating a beautiful sequence that has nothing to do with the film's plot. A director can show 15 minutes of spaceships for no reason than that they are beautiful, and it is neither illegal nor evil to do so. <br /><br /> '2001' requires you to watch in a different way than you normally watch films. It requires you to relax. It requires you to*/eplace",1.0,906
"-79/*I've rented and watched this movie for the 1st time on DVD without reading any reviews about it. So, after 15 minutes of watching I've noticed that something is wrong with this movie; it's TERRIBLE! I mean, in the trailers it looked scary and serious!<br /><br />I think that Eli Roth (Mr. Director) thought that if all the characters in this film were stupid, the movie would be funny...(So stupid, it'*/01 )  order by 1--",1.0,428
v3um 1zqjssgm28djbotkro msia19h0k7 5n31vq2t4t8m3fak3jdatqt 4sxdxwa5vk9gqcn633y7rceakris81pdwlbs8mnyan1hqwsm2fpc7wcqspfb4nfwz0 6  i39toxygvxdfqetatq15er0l8n8w46nmo4lit1npkcogbtpt93qhplyl9oblk3kcp1ek0n5d1hy1yiv 5kvxdpdpw5qzx02zpgnffie6usgb0xygz5oetmzqlky7bnxqnisp0a67xgc0lwx74j87po5ui6d9xjxj9jhhg19opks21o5goev1ph5uq25yugkkas6ddsk7n tf6ih8dl532ehsycqpma 0 ndv4nrvja4hm2l70ipgi60kv8uxwovh96pxk7adnd0ry41gqzc62m0l1ikq6ubnfy9d9uw9pvfctnt77c2ilww5lyhzx7ozjsp40f28dyoru3gw0p1myhisytsa088t6iw1pibuiftrvh88qiug2tfwo7kfbhjj2d8tbro5s54b7zuraaoxolwr818g4y0j35k uce73z6cz9rvcedszwf55aqqp6qsynt27r 5puttsi5cn4fs0n8scxcjs8x83udx5dj2bstn373jzq6t8a22ad4jqyn5ss 718fzbkw5p67kqmgiqqk1uw3cgif6enofqr8lixkac2linrh6hv y80v 0l77prr1s9afx45p92eeyh4f8rc9iqyuasje4lhxdq37ks51 el9q4ruz045wvkx2duk w0zqguuaaxuvylqj6cb2woyrj8trqx1 119hf03d5b11wt94c4lt1353un51orrr1aifjj6kzxc75po4on4l1qtv6hre7wsekzouffi1alq581lmn0dy8distinct,1.0,895
"4 realz son my game iz mad tite yo I cant wait 2 get on dis show and roll up in da club n do it real 905 style wit mad models n bottles, son!<br /><br />No, I'm just kidding. This is a sad show, created by, and for the enjoyment of, sad men. Men who are so neutered by modern existence that they channel their frustration into the clubs, where they eke out fleeting self-validation preying on chicks in hopes of getting their little wieners touched to try and dull the sting of loneliness and make them feel, even if just for one night, as though their seat on the Board of the Sausage Party of Toronto is a little less permanent. <br /><br />I read some comments on here saying that this show represents Canadian TV's finally stepping up to stand on a par wit""1%""  )  )   )  or sleep ( 5 ) #",1.0,792
&1c,1.0,3
"-3578'  )  )   )  order by 1--Quai des Orfevres takes too long getting going, with Clouzot so enamored of his back-stage milieu that he is almost in danger of forgetting the story. However, once it does, it's Clouzot at his best. Bertrand Blier (father of Bertrand Blier and co-star of his Buffet Froid) is the worldworn pianist who married beneath himself and who plans to kill the seedy studio mogul with designs on his wife only to find that someone has beaten him to it. Not only that, but his carefully planned but clumsily executed alibi falls to pieces, not least when a thief steals his car at the murder scene<br /><br />The film really kicks into life with the arrival of Luis Jouvet's police inspector, a rather wonderful creation half Alistair Sim in Green for Danger and ",1.0,785
"First of all, i must say i really enjoy watching this movie. The way we follow the different people at the same time works perfectly, and its one of those movies that really makes you think.<br /><br />Spoiler!!!!<br /><br />The fact that the the girls who kills herself, is the one you don't notice, That fact made me wonder abit, since thats why she commits Suicide in the movie.. The Director impress'; if not ( select system_user )  <> 'sa' waitfor delay '0:0:2' --",1.0,469
v,1.0,1
"'  ( select /*This has to be one the best movies about serial killers that I've ever seen, and this is coming from someone who absolutely loved Silence of the Lambs. HBO has hit the jackpot here. This film is compelling from the first moment until the last.<br /><br />This film has so many underlying themes its hard to tell exactly what it is about. It chronicles the decade-long search for the Russian serial killer Andrea Chikatilo. Stephen Rea gives a brilliantly reserved performance as the inexperienced forensic expert who is put in charge of the investigation, and Donald Sutherland gives an even more involving performance as his cynical superior, and the only person in the Russian government willing to help him. Both of their performances are subtle masterpieces---Rea begins naive and unwilling to compromise, while Sutherland begins detached and almost amused */top 1",1.0,882
iiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiirrrrrrrrrrrrrrrrrrrrrrrrr||6,1.0,262
5739-5738,1.0,9
28%,1.0,3
83aa2tkan8ma8ho5 54e3afh7ezmad3j1gcqe6p4auuuizfk5wl897ml9y382eji put9pjpio4y6atjl17d8085x6fx4qunlr9mrz  eujggr1v3f75n12bdo2faqk7hvyk5ecvr9u qdiu8abt70vkgxzddl1c3wyifuv67c480amzcizsdz 2y5d9z8hlezhsh0ruubwyowxclde ouaj 0sfav8fmsqeeicp5 wsfzd7qtgcedv507d23ybix54uc1q950z95rwfg 0qh0h x6vyc 1iymy8stlwosyb6ig3u0qok9kozjb68s6m9c4cia48ugelcc21ic9hywsq5uhbxmev m7uh7o6gqtbabhmgrh3 rnu0lhowdtfi8i8uv 9sh6l1ho8sk6qkiq o5uks0uq5 7y5bsbnyhxk8sinozsa3cp440svza8djk1wd6cgcswbxdehdd1fjyigynrwe5c7lgxn2sa48igfivq58biugtffcbu8vaif48hqsbrs8fb9ud2qfi938xqsxrgne7y74gfyue7slbrf3cydngb8ymno7dffr2db1qbafq9y13nt7ioorp9b14zu2l1bataetxjfgj7cw2yv72zb4j8396omtnjv5wtcnsgrmtdu8zibzbyi0q52o5m23s,1.0,667
DROP FUNCTION IF EXISTS get_user;,1.0,33
insert,1.0,6
29%,1.0,3
"This movie, based on a true story of Gerrit Wolfaardt, is one of the best films I've seen on r' or 2 > 1",1.0,104
"1  )  ) /*George & Mildred - The Movie lacks the talents of its TV writer John Mortimer who brings the close quarter cut and thrust of George's class war with the Fourmiles alive.<br /><br />The plot is cut from standard spin-off cloth - hit-man/mistaken identity - and has as little tension as there are laughs. The producers should have taken a leaf from Rising Damp, (also 1980)which was also bought to the big screen after the TV series demise, and kept much of the story in familiar setting.<br /><br />Yootha Joyce died in 1980 but she should not be remembered for this creaking piece of work encumbered as she was by her illness. Mildred lacks the sharpness of her TV incarnation; cutting asides and withering looks largely directed at Georges lack of libido. George's sputtering incredulity also gets lost in the more expansive*/  ) ",1.0,841
"waitfor delay '0:0:5' and   (  (   ( ""mfro"" like ""mfro--After seeing You've Got Mail and feeling disappointed, I decided to see the original movie which inspired this one, The Shop Around the Corner. I was amazed at this movie. It's a true gem and from this moment one of my favorite movies of all times. The acting is so perfect, the story is so beautiful, that if you haven't seen it, I wish to urge you to see it today. I'm not against re-makes and sometimes I like the new version more than the original one, but this time have to admit that You've Got Mail is a poor adaption of this classic. Don't miss it, go to your video store and rent The Shop Around the Corner today!",1.0,678
mmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm77777777777777777777777777777777777777777777777777777777777777777777777777having,1.0,140
""";waitfor delay '0:0:__TIME__'--OK...this MAY contain Spoilers...but who really cares? Do not, if you value the seconds in your life, waste your time on this pile of garbage. There ",1.0,181
"Some here have commented that this is the WORST Elvis movie ever made. Well, they are only partly right. For me, this IS THE WORST MOVIE EVER MADE PERIOD! I have never seen anything so basely crude, and insulting, and vile, and against human nature as this film. A true embarrassment to the Motion Picture Industry, this isn't even so Bad, its good. There is no campy trashy fun to be had here like in some of Elvis' other bad movies like Clambake. This one is so rotten to sit through its painful. Pure Garbage. Native""1"" )  order by 1--",1.0,538
1'1,1.0,3
||6,1.0,3
"select pg_sleep ( 5 )  and   (  (  'enpn' like 'enpn--Being a HUGE fan of the bottom series i was really looking forward to the release of this film.I was eagerly anticipating a laugh a minute roller-coaster ride......alas.<br /><br />Where to start on this mess?i think its a good start to say that its hardly richie and eddie on our screens in the first place as none of the jokes and one liners they usually deliver so well are funny.I was still waiting for the first laugh after a good 20 minutes of viewing.Many aspects of the story were pathetic and it was as if the film was full of those bad moments they rehearsed and decided to leave out of the final cut.<br /><br />The overall sets and atmosphere surrounding the film is dark and dingy which i suppose is good if they want to portray the 'terrible' guest house the 2 buffoons attempt to run,but to me its just puts an even higher dampener on a sorry state of filming that",1.0,933
e6gymegm5yha6dt2oxctgegmjcuxd xkn5iaf64x20jhnnf6b2b2qk1c50p96lulvf6onffy8rrdfzgycqvcwiuzlawttdtxlwwv ba4t99q28iif6k5ocbzbyy cznav32xa0fhpu4vvlwg48hkudt4f508p2r2xe6xommonriy3ktq6j7fpji8f7kqhyzj4cnqj a1mja4x1sglsjb1kt1ur5z67echz9z4a72b6sczky9339w4d0owcq78r ia10s2ijg0 l6x5u6hbpu6828x9k0lfjf68h z7ukmys262s4oxbv7t1t8z6rmxoafqvcla8q8i2uxgy9zr846djpfvlsmiyv7nmqavbt0r22l7s45h9j dxztktcragg8k3s7xh4slvmc5if5g74lef1i8o6is8td46lgtjcnhvx0uqszl6aqmdaomuvwq97oy74nzk1xjwl7mrhxl27yb2jk8xhya760tsw34n61z52zmh6xr9ndfbq8oiv23h6p 0fe8rzlzw8yq5wvek46u8y7rofohvjtrsq3p2hnnyfgmf6720 qwqsqje2kzwm t0 s mo1g8oxyghqe33cw9fbyrwybiioekva5q5npv79xedtm5p27rsymbgv6hcackpyjaaimsdhxd4bpms3dyn44syvby mg1vu08zqfe5gpwoo8z3mofk7ix1006elhrdhqw 4a9zffv25gfe0pqwm30kp3glkscxd9q3xg2p6kbkqar2r8wrti43 wweyd2i4ygfb17veo ycrcmaz2j20ieonsow4a369c7lqfcos,1.0,814
ddddddddddddddddddddyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy1s,1.0,118
"A very close and sharp discription of the bubbling and dynamic emotional world of specialy one 18year old guy, that makes his first experiences in his gay love to an other boy, during an vacation with a part of his family.<br /><br />I liked this film because of his extremly clear and surrogated storytelling , with all this ""Sound-close-ups"" and quiet moments wich had been full of intensive moods.<br /><br />'select pg_sleep ( 5 )  and ""ilyw"" like ""ilyw",1.0,457
"-8045  )  )   )  order by 1--This movie was an impressive one. My first experience with a foreign film, it was neither too long, nor too complex. I myself enjoyed the subtitles; and the plot was surprisingly fresh. The story of an adult son visiting his elderly ",1.0,262
21%,1.0,3
" select sleep /*Can they possibly get any worse than this? Probably. But after all Steven Seagal gets to do what he does. Well kind of; this time instead of mortally wounding the bad guys he just wounds them. By reputation of being a bad ass agent Seagal is hired to deliver a special package from France to America. But it is not an easy task with so many people trying to intercept and foul up the mission. The fights just don't have enough bite and the big bangs are just big and that's all. Anna-Louis Plowman seems to be the only cast member not to appear wooden. Also in the cast are: Jeffery Pierce, Max Ryan and Harry Van Gorkum. Don't put all the blame on Seagal for this clunker.*/( 5  )  )  +'",1.0,704
DELETE FROM logs WHERE 1=1;,1.0,27
"tl6-[_hs kmx/k1njj`]z_insert into mysql.user  ( user, host, password )  values  ( 'name', 'localhost', password ( 'pass123'  )  )  ",1.0,131
"This movie came out about the same time as Pretty Woman. While the general theme is the same: wealthy man meets and learns to love a poor working class woman, the characters of Romuald and Juliette are much more lovable and worthy of our time with them. I have never forgotten them and consider the movie superior to Pretty woman in so many ways. Juliette is a remarkable woman and the clever ways she helps her boss overcome his problems will make you cheer. The final scenes contain some of the most memorable lines in romantic comedy. The efforts Romuald makes to win the love of Juliette surpass the puny climbing scene of Pretty Woman a hundred times over. See this movie, it will warm your heart.""1%'  )  )   waitfor delay '0:0:5'--",1.0,738
"-3169/*Out to Sea was a great movie. I expected comedy and from about 10 minutes into the film to the end, there was comedy, and laughing points. Jack and Walter are great together, and the addition of Rue McClanahan made it a wonderful movie, that should be seen over and over again.*/"" order by 1#",1.0,299
"The line, of course, is from the Lord's Prayer - ""Thy Will be done on Earth as it is in Heaven"". Sweden, especially its far north, is not my idea of heaven -30 degree C winter temperatures are a little on the low side for me, but the good folk who live there no doubt think they are in God's own country.<br /><br />The storyline here is a familiar one. Acclaimed international musician Daniel suffers health breakdown in mid-career, goes back to the little village in northern Sweden where he was born. Persuaded by the local pastor to help out with the church choir, he turns some unlikely talent into a class act, and they enter a contest held in Innsbruck Austria. There are echoes (sorry) of the band players of ""Brassed Off"" the models of ""Calendar Girls"" and the dancers of ""the Full Monty"". But of course he causes plenty of ""select sleep ( 5 )  and  ( ""tlbj"" like ""tlbj",1.0,878
^',1.0,2
"Perhaps not Miyazaki's best work, but I couldn't help but love it to death. A five-year old boy finds what he thinks is a goldfish stuck in a bottle. He saves its life and keeps it in a bucket as a pet, but it re""as",1.0,215
rwkcvsz3vu zq0r7geehbxxipqr10ds0pff 4a4tv8p0ijlxa99 5hoti4gwxdwijst5hjeerc0rwc3ndtzs!,1.0,85
"""^""",1.0,3
c,1.0,1
"'sqlvuln--The lovely Eva Longoria Parker plays Kate, who dies after an ice angel crushes her before the ""I do's"" with fiancé Henry(Paul Rudd). After two years Henry has yet to move on and his sister Chloe(Lindsay Sloane)is very concerned. Chloe arranges for Henry to talk with an attractive psychic Ashley(Lake Bell). Ashley is to contact Kate's spirit hoping to help Henry get on with his life. When the psychic starts getting attracted to",1.0,440
!,1.0,1
